"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.origin_id","Input.sentence","Input.paraphrase0","Input.paraphrase1","Input.paraphrase2","Input.task","Answer.Comments","Answer.gm0","Answer.gm1","Answer.gm2","Answer.gm3","Answer.pg0","Answer.range1","Answer.range2","Answer.range3","Approve","Reject"
"373L46LKP7U9DD52KBWUIWLFQ1RJK3","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","336KAV9KYRG6D6U478WVH6A01DQ2YN","A3O1I9MATO3ZZN","Approved","Tue Apr 12 10:48:08 PDT 2022","Tue Apr 12 10:50:37 PDT 2022","Fri Apr 15 10:50:37 PDT 2022","Fri Apr 15 10:51:01 PDT 2022","","","149","100% (1785/1785)","100% (1779/1779)","100% (3/3)","RTE3_test.column_s2_541","Aldrich Hazen Ames 's wife was called Maria .","Ames'wife was called Maria by Aldrich Hazen Ames.","Ames'wife Maria was called Aldrich Hazen Ames.","Maria was named Maria by Aldrich Hazen Ames.","QA","{}","0","2","2","2","0","76","7","46"
"3LXX8KJXPWX3XSD8WRXA0JOLE1PO9X","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3SB5N7Y3O4SZV56QYF6BRIAHZJK0G7","A13YLEJ4UI0U9X","Approved","Tue Apr 12 11:03:53 PDT 2022","Tue Apr 12 11:09:01 PDT 2022","Fri Apr 15 11:09:01 PDT 2022","Fri Apr 15 11:10:01 PDT 2022","","","308","100% (5/5)","100% (5/5)","100% (5/5)","RTE3_test.column_s1_271","Since the 1970 s , crime has been increasing at churches around the country as religious art became more popular among collectors .","Crime in churches around the country has increased since the 1970s, as religious art became more popular among collectors.","Since the 1970s, crime in churches around the country has increased, as religious art became more popular among collectors.","Since the 1970s, crimes have increased in churches around the country as religious art has become more popular among collectors.","IR","{}","0","2","1","2","0","75","41","74"
"307FVKVSYR3VFGFXYAKH8PRA2K174U","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3DUZQ9U6SNCIEBGXWCOH1PJAHQMVS9","A1HEEAXTCXRF0O","Approved","Tue Apr 12 10:53:56 PDT 2022","Tue Apr 12 10:58:54 PDT 2022","Fri Apr 15 10:58:54 PDT 2022","Fri Apr 15 10:59:01 PDT 2022","","","298","100% (1/1)","100% (1/1)","100% (1/1)","RTE1_test.column_s1_293","An estimated 10,000 of Scotland 's 15,000-strong police force is set to be deployed during the three-day event .","An estimated 10,000 of Scotland's 15,000-strong police force is going to be deployed during the three-day event.","During the three-day event, an estimated 10,000 of Scotland's 15,000 police force will be deployed.","An estimated 10,000 of Scotland's 15,000-strong police force is going to be deployed during the three-day event.","IR","{}","0","2","2","2","0","91","95","94"
"37VUR2VJ6ADKZYDA299QQDCLRBIC1F","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3Y9N9SS8LZZS0DVWFCNMNV5RP403D9","AFJT8K9L3XF3G","Approved","Tue Apr 12 11:49:09 PDT 2022","Tue Apr 12 11:54:48 PDT 2022","Fri Apr 15 11:54:48 PDT 2022","Fri Apr 15 11:55:01 PDT 2022","","","339","100% (3/3)","100% (3/3)","100% (3/3)","RTE1_test.column_s2_1869","John Edwards 's speech failed to mention President Bush or Vice President Dick Cheney .","John Edwards'speech failed to mention President Bush or Vice President Dick Cheney.","John Edwards'speech failed to mention President Bush or Vice President Dick Cheney.","John Edwards'speech failed to mention President Bush or Vice President Dick Cheney.","CD","good","0","1","2","1","0|1","37","83","59"
"36D1BWBEHNP4X57XY23IYSR2DV0M2O","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3FTYUGLFSV9VESI0TVBF2S3B3ZB5DJ","AIWGYZUABL3K1","Approved","Tue Apr 12 10:55:49 PDT 2022","Tue Apr 12 10:59:43 PDT 2022","Fri Apr 15 10:59:43 PDT 2022","Fri Apr 15 11:00:01 PDT 2022","","","234","100% (4/4)","100% (4/4)","100% (4/4)","RTE3_test.column_s1_392","Latin America 's billionaires now have a combined fortune of more than $ 115 billion .","The billionaires of Latin America now have a combined fortune of $ 115 billion.","Latin America's billionaires now have a combined fortune of over $ 115 billion.","Latin America's billionaires now have a combined fortune of over $ 115 billion.","IR","{}","0","2","2","2","0|1","93","94","85"
"3G5RUKN2ECRLF7DWVCXXLUOGORK9N3","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3HVVDCPGTFG0X5OHQNGRITJQ1Q9YTH","A2DQPG8W3CMVYZ","Approved","Tue Apr 12 11:16:55 PDT 2022","Tue Apr 12 11:21:59 PDT 2022","Fri Apr 15 11:21:59 PDT 2022","Fri Apr 15 11:22:01 PDT 2022","","","304","100% (6/6)","100% (6/6)","100% (6/6)","RTE3_test.column_s2_156","Susan Linn is the head of the Judge Baker Children 's Center .","Susan Linn is the head of the Judge Baker Children's Center.","Susan Linn is head of Judge Baker Children's Center.","Susan Linn is the head of the Judge Baker Children's Center.","IE","good","0|1","1","2","1","0","96","50","76"
"3CMV9YRYP3PKXJNK5B8VXWYUF1WJL6","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","32ZKVD547GBZLGXC1GWGS5HRMID3BP","A2XATI58NLBQ4J","Approved","Tue Apr 12 11:08:55 PDT 2022","Tue Apr 12 11:25:02 PDT 2022","Fri Apr 15 11:25:02 PDT 2022","Fri Apr 15 11:26:01 PDT 2022","","","967","100% (2/2)","100% (2/2)","100% (2/2)","RTE3_test.column_s1_412","The Cassini Spacecraft has taken images from July 22 , 2006 that show rivers and lakes present on Saturn 's moon Titan .","The Cassini Spacecraft took images from 22 July 2006 that show rivers and lakes on Saturn's moon Titan.","The Cassini Spacecraft has taken images from 22 July 2006 showing rivers and lakes present on Saturn's moon Titan.","The Cassini spacecraft has taken images from July 22, 2006 showing rivers and lakes on Saturn's Titan - Moon.","QA","{}","0","2","2","2","0","82","89","89"
"3CIS7GGG657F5TOM0OP5R3HLNKTEUA","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3GFK2QRXXA5UNYIRAQG5UGSWAFGW5I","A2H1RXUC8XNNIW","Approved","Tue Apr 12 10:48:09 PDT 2022","Tue Apr 12 10:51:24 PDT 2022","Fri Apr 15 10:51:24 PDT 2022","Fri Apr 15 10:52:01 PDT 2022","","","195","100% (1014/1014)","100% (6/6)","100% (6/6)","RTE3_test.column_s2_378","Black plague swept Europe .","Across Europe, the black plague swept Europe.","The Black Stagnation of Europe swept Europe.","Black plague sweeps through Europe.","IR","{}","0","2","2","2","0","100","15","99"
"3VW0145YLY0431555N9AX9DJF6MJM8","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","374TNBHA8CJN5PWP9JMWDO83HJ3QYO","AVNP1F3CADQRW","Approved","Tue Apr 12 10:48:04 PDT 2022","Tue Apr 12 10:49:51 PDT 2022","Fri Apr 15 10:49:51 PDT 2022","Fri Apr 15 10:50:01 PDT 2022","","","107","100% (1/1)","100% (1/1)","100% (1/1)","RTE1_test.column_s2_1424","Mr Arafat 's opponents appealed to him to stop the mounting lawlessness in the Palestinian territories .","Mr Arafat's opponents appealed to him to stop the growing lawlessness in the Palestinian territories.","The opponents of Mr Arafat's appealed to him to stop the rising illegality in the Palestinian territories.","Mr Arafat's opponents appealed to him to stop the rising lawlessness in the Palestinian territories.","PP","{}","0","2","1","2","0","100","66","100"
"3TFJJUELSHDROJV6LD94VWMQJHWC2W","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","354P56DE9LRG3LF1EEL1VB37V8G7SU","AJ82AHAXAW6Q4","Approved","Tue Apr 12 10:49:58 PDT 2022","Tue Apr 12 10:51:06 PDT 2022","Fri Apr 15 10:51:06 PDT 2022","Fri Apr 15 10:52:01 PDT 2022","","","68","100% (3/3)","100% (3/3)","100% (3/3)","RTE1_test.column_s2_1012","The spacecraft 's photographs show a crater `` the size of Italy '' .","The spacecraft's photographs show a crater  the size of Italy ''.","The spacecraft's photographs show a crater  the size of Italy ''.","The Spacecraft's photographs show a crater  the size of Italy ''.","RC","{}","0","2","2","2","0","17","36","87"
"3DWNFENNE3JOZBGZZJ9EBFWJTF14JY","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3QECW5O0KIP2VHEXFLBU7WLX6MF5TK","AR0VJ5XRG16UJ","Approved","Tue Apr 12 11:49:09 PDT 2022","Tue Apr 12 12:08:15 PDT 2022","Fri Apr 15 12:08:15 PDT 2022","Fri Apr 15 12:09:01 PDT 2022","","","1146","100% (1/1)","100% (1/1)","100% (1/1)","RTE1_test.column_s2_837","The Clark County medical examiner 's office put the dead man 's age at 33 .","The Clark County medical examiner placed the age of the deceased man at 33.","The Clark County Medical examiner's office put the age of the deceased man at 33.","The Clark County medical examiner's office put the age of the dead man at 33.","CD","{}","0","2","2","2","0|1","100","100","100"
"3N2YPY1GI6MFI8DM5EZANPJ41R2EVZ","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","3I7DHKZYGOOSCCWWK165QS6WFCR5FU","A1XY5N3O4I0979","Approved","Tue Apr 12 10:49:59 PDT 2022","Tue Apr 12 10:51:01 PDT 2022","Fri Apr 15 10:51:01 PDT 2022","Fri Apr 15 10:52:01 PDT 2022","","","62","100% (395/395)","100% (395/395)","100% (2/2)","RTE2_test.column_s1_709","In the 1820 's , the first flush toilet was invented by Albert Giblin , acting as a forerunner to today 's modern loo .","In the 1820s, Albert Giblin invented the first flush toilet and acted as a forerunner to the modern loo today.","In the 1820s, Albert Giblin invented the first flush toilet and acted as a prelude to modern loo.","In the 1820s, the first flush toilet was invented by Albert Giblin, acting as the forerunner of modern loo today.","QA","{}","0","2","2","2","0","66","82","82"
"3QXFBUZ4ZK4DP7KD6JFTR62X008GUT","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","32VNZTT0A8S7JJX5XRNP2PE1I46R45","AK4ZRSQMRTXTJ","Approved","Tue Apr 12 10:48:11 PDT 2022","Tue Apr 12 10:48:35 PDT 2022","Fri Apr 15 10:48:35 PDT 2022","Fri Apr 15 10:49:01 PDT 2022","","","24","100% (5/5)","100% (5/5)","100% (5/5)","RTE1_test.column_s2_2082","Microsoft was established in 1985 .","Microsoft was founded in 1985.","Microsoft was founded in 1985.","Microsoft was founded in 1985.","QA","{}","0","2","2","2","0","73","93","100"
"3SX4X51T80XH2BNDOXBAWEZ5KJ7OAC","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:42 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:42 PDT 2022","","","388U7OUMF8PQKVF4EQ0NQMOO1UGR0J","A297Q7ZL1R1Q1G","Approved","Tue Apr 12 18:37:54 PDT 2022","Tue Apr 12 18:43:36 PDT 2022","Fri Apr 15 18:43:36 PDT 2022","Fri Apr 15 18:44:10 PDT 2022","","","342","100% (2/2)","100% (2/2)","100% (2/2)","RTE1_test.column_s2_1240","Palestine 's government jet used to be kept in Egypt .","The government jet for Palestine used to be kept in Egypt.","The jet of Palestine's government used to be kept in Egypt.","The government jet of Palestine used to be kept in Egypt.","MT","{}","0","2","2","2","0","95","98","93"
"3SZYX62S5GODBZJXCF3RDHXO2GW75Z","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3TEM0PF1Q6LWJLWZWP53LX7KMR0D06","A2LQK4LC7F67EZ","Approved","Tue Apr 12 10:49:59 PDT 2022","Tue Apr 12 11:38:24 PDT 2022","Fri Apr 15 11:38:24 PDT 2022","Fri Apr 15 11:39:01 PDT 2022","","","2905","100% (3/3)","100% (3/3)","100% (3/3)","RTE1_test.column_s2_272","Aristide is going back to Haiti after being exiled for years .","Aristide is returning to Haiti after being exiled for years.","After being exiled for years, Aristide goes back to Haiti.","After being exiled for years, Aristide will go back to Haiti.","IR","good","0","2","2","2","0|1","66","50","92"
"3Q2T3FD0ONWTIN3G22HNH2WUJ90M3Z","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3TK8OJTYM29L1J054VKN6KEZU6FVPT","A1XY5N3O4I0979","Approved","Tue Apr 12 11:34:05 PDT 2022","Tue Apr 12 12:01:09 PDT 2022","Fri Apr 15 12:01:09 PDT 2022","Fri Apr 15 12:02:01 PDT 2022","","","1624","100% (395/395)","100% (395/395)","100% (2/2)","RTE1_test.column_s2_2167","Microsoft to begin shipping major update to Windows","Microsoft is to begin shipping major update to Windows with Microsoft for Windows XP.","Microsoft to begin shipping large update to Windows.","Microsoft will start delivering important update to Windows after Microsoft has released Windows 10","CD","{}","0","2","2","2","0","64","73","65"
"3LXX8KJXPWX3XSD8WRXA0JOLE1P9OI","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3CN4LGXD5YCGGK9RBMFJAL7YLRLY4E","AIWGYZUABL3K1","Approved","Tue Apr 12 10:58:13 PDT 2022","Tue Apr 12 11:00:14 PDT 2022","Fri Apr 15 11:00:14 PDT 2022","Fri Apr 15 11:01:01 PDT 2022","","","121","100% (4/4)","100% (4/4)","100% (4/4)","RTE3_test.column_s2_46","Hillman 's Airways was sold to British Airways .","Hillman's Airways was sold to British Airways.","Hillman's Airways was sold to British Airways.","Hillman's Airways was sold to British Airways.","IE","{}","0","2","2","2","0","97","87","96"
"3R16PJFTS3FJAVMHH49QCUWW8414KX","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3S06PH7KSSSWQAHHS893Z2QURJ91D0","AIWGYZUABL3K1","Approved","Tue Apr 12 10:59:35 PDT 2022","Tue Apr 12 11:00:57 PDT 2022","Fri Apr 15 11:00:57 PDT 2022","Fri Apr 15 11:01:01 PDT 2022","","","82","100% (4/4)","100% (4/4)","100% (4/4)","RTE1_test.column_s1_219","Canadian wireless technology licensing company Wi-LAN has begun legal action against Cisco , alleging the networking giant 's Linksys and Aironet products are making use of its intellectual property without permission .","The Canadian wireless technology licensing company Wi-LAN has started legal action against Cisco, alleging that the Linksys and Aironet products of the networking giants have used their intellectual property without permission.","Canadian wireless technology licensing company Wi-LAN has entered legal action against Cisco, alleging that the networking giant's Linksys and Aironet products were used without permission of their intellectual property.","Canadian wireless technology licensing company Wi-LAN has initiated legal action against Cisco, claiming that Linksys and Aironet products of the networking giant are using its intellectual property without permission.","RC","{}","0","2","2","2","0|1","100","95","88"
"351S7I5UG9KALJQ5HOOAAO2JKWWJN8","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3E47SOBEYRKXLO710JZY7VPYNL5CI0","A2LQK4LC7F67EZ","Approved","Tue Apr 12 10:48:56 PDT 2022","Tue Apr 12 11:38:09 PDT 2022","Fri Apr 15 11:38:09 PDT 2022","Fri Apr 15 11:39:01 PDT 2022","","","2953","100% (3/3)","100% (3/3)","100% (3/3)","RTE2_test.column_s2_285","One of Bush 's election lawyers also advises a group running ads against Kerry .","One of Bush's election lawyers also advises a group that runs ads against Kerry.","One of Bush's election lawyers also advises a group of campaigning ads against Kerry.","One of Bush's election lawyers also advises a group on launching ads against Kerry.","SUM","good","0","2","2","2","0","75","86","82"
"3FULMHZ7OULE0JMK2GM6R7O0X9WM4K","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","30BUDKLTXEJ06YW0PQMZ8ALW3BC5EC","A13YLEJ4UI0U9X","Approved","Tue Apr 12 10:49:59 PDT 2022","Tue Apr 12 10:50:52 PDT 2022","Fri Apr 15 10:50:52 PDT 2022","Fri Apr 15 10:51:01 PDT 2022","","","53","100% (5/5)","100% (5/5)","100% (5/5)","RTE2_test.column_s2_36","The first flush toilet was invented in the 16 th century .","The first flush toilet was invented in the 16th century.","The first flush toilet was invented in the 16th century.","The first flush toilet was invented in the 16th century.","QA","{}","0","1","2","2","0","82","83","77"
"378G7J1SJLMSXXDRVO469R2I804EW9","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3KGTPGBS6Y9PWXAZX7Z6EL4N5PF2UP","A3AFLE1W4L89MH","Approved","Tue Apr 12 10:48:02 PDT 2022","Tue Apr 12 10:49:47 PDT 2022","Fri Apr 15 10:49:47 PDT 2022","Fri Apr 15 10:50:01 PDT 2022","","","105","100% (2/2)","100% (2/2)","100% (2/2)","RTE1_test.column_s2_1307","The group trains it 's 200 members in the Nuba mountains .","The group trains its 200 members in Nuba mountains.","The group trains its 200 members in the Nuba mountains.","The group trains its 200 members in the Nuba mountains.","MT","''its'' is wrong, the correct is ''it's''","0","1","2","1","0","91","87","87"
"3KI0JD2ZU169U3JBHYDW5NBOYB776F","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","34FNN24DCNXYC3DRPRYTFDDCLNH5YR","A3O1I9MATO3ZZN","Approved","Tue Apr 12 10:48:14 PDT 2022","Tue Apr 12 10:51:51 PDT 2022","Fri Apr 15 10:51:51 PDT 2022","Fri Apr 15 10:52:01 PDT 2022","","","217","100% (1785/1785)","100% (1779/1779)","100% (3/3)","RTE3_test.column_s2_758","The Army 's increase will probably cost 70 billion .","The Army's increase will probably cost 70 billion euros.","The army increase will likely cost 70 billion.","The Army's increase will likely cost 70 billion dollars.","SUM","{}","0","2","2","2","0","45","100","46"
"3WKGUBL7SZAUU14Z24LRRU9BX464L0","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3A4TN5196L6XPTWHU1HD7JOJN8QHCC","A1GUWXA5B6RCOR","Approved","Tue Apr 12 10:49:38 PDT 2022","Tue Apr 12 10:50:32 PDT 2022","Fri Apr 15 10:50:32 PDT 2022","Fri Apr 15 10:51:01 PDT 2022","","","54","100% (5/5)","100% (5/5)","100% (5/5)","RTE3_test.column_s2_251","World Trade Organization mediates trade disputes .","Trade disputes mediates by the World Trade Organization.","Trade disputes are mediated by the World Trade Organization.","Trade disputes are mediated by the World Trade Organization.","IR","{}","0","1","2","1","0","75","85","30"
"33KMQD9OFJ2SY3XG08IOB1BKTMR77E","3NJNX96T4LP22T9Z4Q81DF3YROIOGL","Judge the similarity of sentences","Give us a judgment of how close the meaning of one sentence is to another","meaning","$0.06","Tue Apr 12 10:47:43 PDT 2022","1","BatchId:4714910;OriginalHitTemplateId:920937340;","3600","259200","Tue Apr 19 10:47:43 PDT 2022","","","3UNH76FOCTTWKAYXHQFFWFOY7I6YM9","AER9ZTWWX86A0","Approved","Tue Apr 12 10:48:13 PDT 2022","Tue Apr 12 10:48:47 PDT 2022","Fri Apr 15 10:48:47 PDT 2022","Fri Apr 15 10:49:01 PDT 2022","","","34","100% (1/1)","100% (1/1)","100% (1/1)","RTE3_test.column_s2_698","Thamesport 's system cannot control remote peripherals .","Thamesport's system cannot control remote peripherals.","Thamesport's system cannot control remote peripherals.","Thamesport's system cannot control remote peripherals.","SUM","{}","0|1","2","2","2","0|1","76","73","68"
